EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,189146,31273,18789,322
Linn,82745,13256,5472,158
Scott,59329,10221,4659,75
Johnson,56604,9016,5826,35
Black Hawk,50218,10210,5569,126
Woodbury,43596,9870,7197,114
Dubuque,42788,8678,5177,90
Story,39880,6379,3987,19
Dallas,37130,5958,3410,55
Pottawattamie,32968,5746,3302,66
Warren,18988,2547,1252,10
Cerro Gordo,17037,3230,1351,41
Webster,16335,3308,1837,28
Clinton,15114,3037,1468,37
Marshall,15070,3278,1991,41
Des Moines,14858,2662,1383,16
Muscatine,14856,2669,1410,64
Jasper,11988,2027,1081,39
Wapello,11493,2399,1515,71
Buena Vista,11473,2902,2246,14
Sioux,11467,3502,2427,25
Lee,10848,1881,946,15
Marion,10373,1917,1043,18
Plymouth,9681,2579,1641,37
Benton,9065,1574,579,14
Boone,9019,1277,710,11
Carroll,8432,1882,1132,20
Bremer,8248,1759,668,12
Washington,8116,1262,646,13
Pending Investigation,7956,578,1,0
Henry,7655,1687,1063,7
Dickinson,7423,1263,730,10
Jones,7372,2212,443,12
Mahaska,7142,1193,677,27
Crawford,6683,1680,1347,15
Buchanan,6661,1079,447,9
Winneshiek,6634,889,526,10
Fayette,6307,959,374,8
Cedar,6292,990,456,13
Jackson,6288,1361,636,8
Tama,6159,1451,901,40
Wright,5957,1144,740,5
Poweshiek,5950,916,476,12
Hardin,5889,1057,469,10
Iowa,5817,869,396,11
Delaware,5778,1348,779,21
Clay,5754,1043,526,4
Mills,5652,980,397,6
Floyd,5510,927,478,14
Kossuth,5329,921,469,4
Hamilton,5216,988,503,7
Jefferson,5081,612,238,1
Madison,5014,641,360,4
Butler,4902,893,451,3
Clayton,4866,1010,437,4
Union,4782,686,264,6
O'Brien,4678,1182,660,29
Harrison,4483,1014,634,28
Page,4455,1078,432,4
Winnebago,4450,874,478,23
Cass,4315,735,480,19
Allamakee,4123,711,363,11
Appanoose,4116,733,236,6
Hancock,4084,796,342,7
Calhoun,4073,978,355,7
Cherokee,4047,748,400,4
Grundy,4031,773,304,10
Mitchell,3990,707,277,4
Guthrie,3987,700,380,15
Sac,3920,761,392,7
Louisa,3906,799,507,16
Chickasaw,3792,785,582,3
Shelby,3605,717,437,4
Franklin,3581,677,397,19
Emmet,3418,703,411,23
Humboldt,3403,649,334,5
Palo Alto,3242,604,316,4
Clarke,3162,457,341,4
Lyon,3160,948,540,8
Greene,3024,487,188,0
Howard,2995,498,260,9
Montgomery,2861,426,202,10
Keokuk,2766,524,157,7
Monona,2638,391,243,2
Pocahontas,2626,507,223,2
Adair,2542,408,171,6
Worth,2492,333,145,0
Lucas,2435,305,198,6
Decatur,2302,295,151,0
Ida,2201,428,192,10
Monroe,2151,428,249,12
Davis,2139,423,175,5
Fremont,1885,343,206,2
Van Buren,1864,329,177,4
Taylor,1832,417,235,2
Audubon,1754,281,145,1
Osceola,1754,494,288,1
Ringgold,1674,183,95,2
Wayne,1594,283,132,6
Adams,1072,152,80,1
