EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,116328,14175,10518,246
Linn,43949,3282,2602,98
Johnson,34904,4640,2130,26
Scott,32066,2399,1795,23
Black Hawk,30848,4059,3142,79
Story,26892,2972,1273,16
Woodbury,25950,4371,3724,58
Dubuque,25633,2233,1727,36
Dallas,22443,2496,1923,38
Pottawattamie,18641,1725,1483,34
Warren,10931,863,581,5
Webster,10761,1083,670,11
Cerro Gordo,10109,897,634,21
Marshall,9973,1725,1442,32
Buena Vista,8588,1862,1786,12
Muscatine,8429,1008,818,52
Clinton,8418,946,438,15
Des Moines,7502,640,200,5
Wapello,7316,1149,982,55
Jasper,6600,649,463,31
Sioux,5992,1009,659,3
Marion,5903,608,310,2
Plymouth,5573,864,465,19
Lee,5311,511,129,6
Boone,5199,387,274,5
Carroll,4771,498,226,5
Dickinson,4593,443,377,6
Bremer,4524,388,229,7
Crawford,4392,871,740,3
Benton,4358,226,162,1
Henry,4273,413,139,4
Mahaska,4086,269,173,18
Washington,4079,374,311,11
Tama,3993,655,531,30
Wright,3937,528,466,1
Buchanan,3753,192,136,1
Fayette,3473,164,94,1
Winneshiek,3409,247,135,5
Floyd,3401,243,195,3
Jackson,3365,244,162,2
Delaware,3331,265,221,3
Hamilton,3295,297,244,2
Jones,3293,197,141,2
Iowa,3292,140,98,1
Mills,3261,137,94,1
Clay,3203,244,205,3
Hardin,3194,251,185,1
Cedar,3137,183,133,1
Poweshiek,3023,205,169,8
Madison,3006,172,140,2
Butler,2878,232,205,2
Clayton,2871,195,165,3
Kossuth,2741,140,96,0
Union,2679,94,78,3
Winnebago,2566,176,93,10
Allamakee,2536,202,156,5
O'Brien,2491,231,145,8
Jefferson,2478,123,90,1
Mitchell,2405,144,79,0
Grundy,2371,147,83,1
Page,2364,126,116,0
Hancock,2282,164,147,2
Franklin,2278,313,258,17
Guthrie,2270,182,140,5
Louisa,2209,401,363,14
Cherokee,2190,149,130,2
Sac,2169,128,88,0
Cass,2161,118,109,2
Chickasaw,2150,152,83,0
Harrison,2141,157,138,2
Appanoose,2138,100,83,3
Calhoun,2105,139,97,2
Shelby,2047,224,213,1
Clarke,1982,247,204,3
Humboldt,1917,156,99,2
Emmet,1901,231,192,8
Palo Alto,1848,128,96,0
Howard,1706,155,73,3
Montgomery,1654,83,74,5
Greene,1591,67,42,0
Monona,1475,111,92,1
Pocahontas,1475,140,113,2
Worth,1426,89,69,0
Keokuk,1404,77,38,1
Lyon,1397,171,145,2
Adair,1351,54,37,1
Lucas,1303,110,68,5
Decatur,1259,49,27,0
Ida,1235,56,33,0
Monroe,1180,123,69,8
Davis,1099,99,61,4
Taylor,1080,114,102,1
Van Buren,1048,108,38,1
Pending Investigation,1021,1,0,0
Ringgold,973,35,27,2
Fremont,916,64,43,0
Audubon,916,40,29,1
Wayne,902,69,42,2
Osceola,786,101,87,0
Adams,539,23,17,0
