EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Lyon,692,46,41,0
Osceola,444,64,49,0
Dickinson,2680,281,176,3
Emmet,983,90,56,0
Allamakee,1525,135,116,4
Kossuth,1271,36,24,0
Winneshiek,1483,43,24,0
Howard,868,35,15,0
Winnebago,906,29,20,0
Mitchell,1215,41,23,0
Worth,643,20,11,0
Sioux,3061,486,379,0
O'Brien,1257,90,68,1
Clay,1909,140,99,0
Palo Alto,1114,41,26,0
Hancock,1272,55,44,1
Cerro Gordo,4901,195,102,1
Chickasaw,1163,29,27,0
Floyd,1887,73,58,2
Clayton,1560,45,35,3
Fayette,1938,50,32,0
Plymouth,2915,324,282,5
Cherokee,1235,76,66,1
Buena Vista,7152,1724,1571,11
Pocahontas,925,101,49,1
Humboldt,955,55,45,1
Wright,2748,386,306,1
Bremer,2383,97,80,7
Franklin,1264,95,59,0
Butler,1566,59,45,2
Dubuque,13027,755,436,22
Delaware,1450,51,40,1
Webster,4725,251,152,4
Buchanan,2054,60,37,1
Black Hawk,17128,2341,1854,58
Woodbury,17078,3261,3112,44
Ida,699,23,21,0
Sac,1320,64,60,0
Calhoun,1164,54,37,2
Hamilton,2010,190,173,1
Hardin,1878,81,47,0
Grundy,1237,40,25,0
Jackson,1403,36,16,0
Jones,1554,64,55,0
Linn,21555,1311,1095,82
Benton,2161,68,51,1
Tama,2476,470,404,29
Monona,942,77,55,0
Crawford,3009,678,622,3
Carroll,2142,103,81,1
Greene,874,29,21,0
Boone,2899,153,121,1
Story,8847,809,405,3
Marshall,6098,1062,943,19
Clinton,3528,115,69,1
Cedar,1735,85,67,1
Harrison,1125,54,46,0
Shelby,1129,117,103,0
Audubon,509,16,15,1
Guthrie,1054,68,58,4
Johnson,17092,1355,839,8
Dallas,10974,1293,1031,29
Iowa,1801,53,44,0
Polk,55970,6796,5275,181
Poweshiek,1317,107,95,8
Jasper,3303,328,274,17
Scott,15121,854,590,10
Muscatine,4704,650,560,44
Pottawattamie,10188,755,646,12
Cass,907,24,18,0
Washington,2385,246,216,9
Adair,497,17,12,0
Keokuk,816,21,18,1
Warren,5054,296,233,1
Madison,1460,49,33,2
Mahaska,1446,118,99,17
Marion,2088,72,58,0
Louisa,1478,363,341,13
Mills,2018,42,33,0
Montgomery,818,10,8,2
Adams,288,8,8,0
Henry,1765,87,77,3
Jefferson,1320,62,51,0
Union,1380,36,17,0
Wapello,4319,709,663,30
Clarke,1102,134,111,3
Lucas,538,31,24,4
Monroe,560,51,44,7
Des Moines,2925,93,79,2
Fremont,424,8,7,0
Page,1240,20,20,0
Taylor,677,80,71,0
Ringgold,552,15,13,0
Van Buren,465,21,17,0
Davis,600,41,35,1
Decatur,451,12,10,0
Wayne,340,10,6,0
Appanoose,913,21,17,3
Lee,2030,54,41,2
Pending Investigation,0,19,3,0
