EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,196435,33661,20771,336
Linn,85869,14389,6793,165
Scott,62190,11295,5412,86
Johnson,58527,9585,6281,37
Black Hawk,52045,10922,6549,135
Woodbury,44856,10391,7789,129
Dubuque,44145,9243,5917,91
Story,41543,6798,4277,22
Dallas,38469,6377,3765,57
Pottawattamie,34698,6430,3599,70
Warren,19714,2819,1450,14
Cerro Gordo,17690,3573,1637,44
Webster,16845,3589,2070,35
Clinton,15755,3324,1683,44
Des Moines,15498,2915,1634,20
Marshall,15490,3496,2271,46
Muscatine,15433,2908,1601,68
Jasper,12546,2210,1318,44
Wapello,11958,2562,1609,72
Sioux,11901,3717,2677,25
Buena Vista,11787,3060,2348,14
Lee,11312,2045,1102,17
Marion,10820,2059,1178,20
Plymouth,10054,2766,1849,42
Boone,9428,1375,808,11
Benton,9400,1713,740,19
Carroll,8688,1988,1255,22
Bremer,8612,1960,850,12
Washington,8495,1452,750,14
Pending Investigation,8364,677,3,0
Henry,7904,1834,1190,7
Dickinson,7679,1395,847,10
Jones,7582,2330,628,13
Mahaska,7357,1271,782,27
Buchanan,6943,1177,562,10
Winneshiek,6901,982,555,13
Crawford,6822,1760,1413,16
Fayette,6539,1046,472,10
Cedar,6510,1087,551,13
Jackson,6488,1459,804,13
Tama,6364,1547,1024,40
Poweshiek,6173,994,539,13
Wright,6150,1248,825,6
Hardin,6101,1160,567,10
Clay,6016,1183,601,4
Iowa,6002,967,482,12
Delaware,5969,1448,900,21
Mills,5899,1064,488,7
Floyd,5720,1054,488,16
Kossuth,5558,1075,520,7
Hamilton,5445,1120,515,9
Jefferson,5301,716,300,2
Madison,5182,686,398,4
Butler,5081,1025,471,6
Clayton,5041,1120,579,5
Union,4964,775,303,6
O'Brien,4904,1297,816,31
Harrison,4664,1086,723,29
Winnebago,4565,931,534,23
Page,4560,1140,462,4
Cass,4519,816,507,23
Allamakee,4289,824,429,11
Appanoose,4267,794,300,12
Hancock,4251,868,418,7
Cherokee,4237,862,456,4
Calhoun,4220,1065,369,7
Grundy,4195,864,387,11
Mitchell,4141,802,327,4
Guthrie,4123,757,439,15
Louisa,4056,867,556,16
Sac,4050,859,436,8
Chickasaw,3927,859,671,4
Shelby,3726,771,444,11
Franklin,3723,740,402,21
Humboldt,3537,775,400,5
Emmet,3536,765,455,24
Palo Alto,3362,655,354,4
Lyon,3320,1042,599,8
Clarke,3278,489,371,4
Greene,3138,526,214,0
Howard,3122,559,276,9
Montgomery,2982,467,212,11
Keokuk,2927,612,220,7
Monona,2741,440,278,2
Pocahontas,2707,560,264,4
Adair,2635,441,229,8
Worth,2610,364,171,0
Lucas,2529,327,220,6
Decatur,2396,320,183,0
Ida,2288,493,241,13
Davis,2232,471,218,9
Monroe,2199,445,270,12
Fremont,1959,362,228,3
Van Buren,1950,358,209,5
Taylor,1908,467,273,3
Osceola,1820,527,326,1
Audubon,1813,296,195,2
Ringgold,1720,214,105,2
Wayne,1635,302,158,7
Adams,1107,171,87,2
