EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,167593,23221,16941,297
Linn,70992,8619,4559,140
Scott,50958,6375,3688,51
Johnson,49807,6929,5430,33
Black Hawk,44743,7548,4824,108
Woodbury,40098,8335,6355,102
Dubuque,38820,6782,4189,69
Story,35696,4800,3703,18
Dallas,32841,4354,3075,51
Pottawattamie,28986,4060,2818,49
Warren,16512,1673,1059,9
Webster,14992,2392,1550,18
Cerro Gordo,14723,2026,1158,30
Marshall,13772,2574,1836,37
Des Moines,13245,1995,1014,13
Clinton,12970,1956,1262,30
Muscatine,12756,1840,1178,60
Buena Vista,10780,2518,2134,13
Jasper,10670,1530,935,34
Sioux,10392,2896,2107,20
Wapello,10269,1842,1455,64
Lee,9431,1327,764,14
Marion,9094,1354,999,13
Plymouth,8828,2093,1357,34
Boone,8138,918,611,10
Benton,7711,962,407,6
Carroll,7647,1464,910,14
Washington,7103,856,550,12
Bremer,7005,1055,566,11
Henry,6796,1318,914,6
Dickinson,6685,946,626,9
Pending Investigation,6591,274,0,0
Mahaska,6476,906,515,25
Crawford,6317,1499,1221,15
Jones,6243,1342,354,4
Buchanan,5856,696,348,5
Winneshiek,5832,626,443,9
Tama,5612,1168,813,38
Jackson,5603,995,455,5
Wright,5479,915,663,1
Cedar,5434,651,300,9
Fayette,5399,571,290,6
Poweshiek,5187,634,455,11
Delaware,5161,1029,577,16
Iowa,5149,593,312,11
Hardin,5045,674,369,8
Clay,5044,709,427,4
Mills,4905,606,285,3
Floyd,4794,572,454,11
Kossuth,4673,611,378,1
Hamilton,4597,581,472,6
Madison,4485,455,313,4
Clayton,4312,678,370,4
Butler,4298,554,405,3
O'Brien,4213,947,509,18
Union,4174,371,254,6
Harrison,4047,817,485,21
Jefferson,3989,353,171,1
Cass,3950,580,364,10
Winnebago,3937,622,353,20
Page,3877,679,408,1
Calhoun,3643,648,311,5
Cherokee,3633,525,332,3
Allamakee,3622,492,287,9
Grundy,3526,473,252,6
Sac,3520,532,330,5
Appanoose,3507,399,186,3
Hancock,3498,529,294,6
Guthrie,3495,503,324,15
Mitchell,3489,421,211,2
Louisa,3453,624,448,15
Chickasaw,3231,461,396,1
Shelby,3196,527,430,2
Franklin,3083,467,365,19
Humboldt,3066,464,281,3
Emmet,3019,512,348,21
Clarke,2929,396,287,3
Palo Alto,2813,406,263,2
Lyon,2683,642,469,8
Greene,2678,281,153,0
Howard,2601,326,209,9
Montgomery,2558,267,200,7
Monona,2418,297,210,2
Keokuk,2387,303,132,1
Pocahontas,2324,350,190,2
Adair,2242,280,99,3
Worth,2186,206,118,0
Lucas,2182,246,161,6
Decatur,2093,218,102,0
Ida,1985,311,164,3
Monroe,1893,315,183,12
Davis,1796,259,141,4
Taylor,1675,322,206,2
Fremont,1671,253,166,2
Van Buren,1622,236,136,2
Audubon,1584,228,115,1
Ringgold,1538,124,87,2
Osceola,1494,351,222,0
Wayne,1441,224,112,4
Adams,922,103,59,1
