EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Lyon,778,63,46,0
Osceola,494,70,50,0
Dickinson,3020,309,209,3
Emmet,1137,99,66,0
Allamakee,1648,138,120,4
Kossuth,1395,44,27,0
Winneshiek,1656,53,27,1
Howard,989,37,18,0
Winnebago,1093,47,23,0
Mitchell,1346,48,36,0
Worth,732,28,10,0
Sioux,3300,516,419,0
O'Brien,1375,97,73,1
Clay,2081,152,105,1
Palo Alto,1193,53,39,0
Hancock,1378,66,50,1
Cerro Gordo,5676,347,93,1
Chickasaw,1246,32,29,0
Floyd,2050,84,61,2
Clayton,1696,51,39,3
Fayette,2139,63,31,0
Plymouth,3203,356,280,5
Cherokee,1358,85,71,1
Buena Vista,7326,1738,1651,11
Pocahontas,1004,109,52,1
Humboldt,1023,61,49,1
Wright,2856,404,325,1
Bremer,2679,119,79,7
Franklin,1377,117,69,0
Butler,1753,70,55,2
Dubuque,15689,1027,441,23
Delaware,1613,57,50,1
Webster,5899,440,180,5
Buchanan,2268,66,40,1
Black Hawk,19071,2551,1907,60
Woodbury,18087,3370,3131,44
Ida,741,24,21,0
Sac,1404,69,60,0
Calhoun,1282,66,51,2
Hamilton,2183,207,187,1
Hardin,2046,92,52,0
Grundy,1393,48,30,0
Jackson,1783,72,20,0
Jones,1799,77,56,1
Linn,24073,1433,1167,84
Benton,2425,80,65,1
Tama,2642,490,414,29
Monona,984,78,62,0
Crawford,3159,680,640,3
Carroll,2345,118,98,1
Greene,986,31,27,0
Boone,3138,174,121,1
Story,9805,889,506,8
Marshall,6524,1110,961,19
Clinton,3960,145,71,1
Cedar,1914,96,71,1
Harrison,1227,63,48,0
Shelby,1218,121,112,0
Audubon,541,17,15,1
Guthrie,1234,82,61,4
Johnson,18934,1507,898,8
Dallas,12443,1435,1093,31
Iowa,2042,63,46,1
Polk,63317,7698,5499,186
Poweshiek,1436,111,96,8
Jasper,3622,360,280,17
Scott,17385,1130,611,10
Muscatine,5432,703,578,45
Pottawattamie,11397,842,678,13
Cass,992,29,24,0
Washington,2565,254,225,9
Adair,632,17,13,0
Keokuk,869,23,17,1
Warren,5727,339,233,1
Madison,1583,57,37,2
Mahaska,1569,121,100,17
Marion,2298,85,65,0
Louisa,1565,368,343,13
Mills,2155,53,32,0
Montgomery,899,15,10,2
Adams,320,8,8,0
Henry,1980,94,78,3
Jefferson,1415,63,49,0
Union,1529,42,29,0
Wapello,4505,715,672,31
Clarke,1192,145,119,3
Lucas,603,35,25,4
Monroe,601,54,43,7
Des Moines,3179,103,81,2
Fremont,468,11,6,0
Page,1328,22,20,0
Taylor,709,81,78,0
Ringgold,591,16,12,1
Van Buren,497,21,16,1
Davis,650,43,36,1
Decatur,488,13,11,0
Wayne,377,11,9,0
Appanoose,1018,29,18,3
Lee,2212,54,44,2
Pending Investigation,0,37,3,0
