EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,146570,17790,15108,281
Linn,58667,4936,3735,122
Johnson,44046,5593,4948,30
Scott,43087,3926,2781,33
Black Hawk,39209,5131,4281,96
Woodbury,35819,6701,4999,85
Dubuque,34051,4570,2877,52
Story,32383,3820,3290,17
Dallas,28866,3270,2667,43
Pottawattamie,24911,2900,2116,44
Warren,14263,1128,930,6
Webster,13553,1661,1214,14
Cerro Gordo,12684,1219,988,23
Marshall,12328,1914,1729,36
Clinton,11118,1332,1050,25
Muscatine,11022,1311,1017,57
Des Moines,10638,1175,744,9
Buena Vista,10056,2190,1934,12
Wapello,9158,1463,1339,62
Jasper,9157,1009,747,34
Sioux,9118,2265,1374,11
Lee,7956,852,595,9
Marion,7844,911,828,10
Plymouth,7700,1510,1039,24
Boone,7174,662,465,8
Carroll,6628,1006,630,8
Benton,6359,486,291,1
Bremer,6028,608,462,7
Washington,5977,598,436,11
Dickinson,5947,677,478,7
Henry,5882,964,652,5
Crawford,5825,1298,991,12
Mahaska,5656,595,373,22
Buchanan,5053,385,246,3
Tama,4983,888,685,36
Winneshiek,4967,422,322,9
Wright,4906,678,564,1
Pending Investigation,4777,23,0,0
Fayette,4706,329,199,2
Jackson,4606,512,309,3
Jones,4560,387,245,3
Cedar,4517,339,225,5
Iowa,4516,368,187,4
Poweshiek,4477,414,303,11
Delaware,4474,665,508,8
Clay,4377,479,290,4
Mills,4327,323,171,1
Hardin,4321,417,284,5
Floyd,4286,411,368,11
Hamilton,4148,428,358,3
Kossuth,4068,411,231,0
Madison,4015,335,205,2
Butler,3766,338,304,2
Clayton,3634,346,289,3
Union,3607,205,175,3
O'Brien,3510,557,307,9
Harrison,3463,547,190,7
Winnebago,3378,411,270,16
Cass,3337,282,218,2
Page,3267,338,245,0
Jefferson,3240,186,133,1
Allamakee,3211,318,242,8
Cherokee,3208,356,211,2
Grundy,3125,275,207,4
Sac,3100,357,217,3
Mitchell,3058,220,183,0
Guthrie,3053,358,223,14
Appanoose,2966,195,133,3
Louisa,2958,484,408,15
Calhoun,2927,257,217,3
Hancock,2920,268,216,4
Chickasaw,2867,318,306,1
Franklin,2768,367,333,18
Shelby,2746,334,294,1
Humboldt,2617,277,214,3
Clarke,2605,302,249,3
Emmet,2588,388,245,14
Palo Alto,2456,280,162,1
Greene,2385,169,90,0
Lyon,2362,502,258,7
Howard,2343,240,175,8
Montgomery,2189,150,119,5
Monona,2150,224,150,1
Pocahontas,1973,202,150,2
Keokuk,1929,136,96,1
Lucas,1886,179,147,6
Worth,1881,126,102,0
Adair,1836,120,64,1
Decatur,1789,121,57,0
Ida,1723,176,102,2
Monroe,1651,235,139,11
Davis,1496,153,117,4
Fremont,1465,177,91,1
Taylor,1461,218,132,2
Audubon,1373,127,59,1
Van Buren,1364,150,107,2
Ringgold,1338,80,57,2
Osceola,1281,243,136,0
Wayne,1281,110,92,3
Adams,785,63,34,0
