EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Lyon,735,56,41,0
Osceola,477,68,50,0
Dickinson,2833,298,186,3
Emmet,1027,95,62,0
Allamakee,1576,138,117,4
Kossuth,1344,42,24,0
Winneshiek,1567,45,25,0
Howard,950,37,17,0
Winnebago,975,34,22,0
Mitchell,1293,44,34,0
Worth,680,22,10,0
Sioux,3186,500,403,0
O'Brien,1313,94,71,1
Clay,2015,148,99,1
Palo Alto,1147,49,33,0
Hancock,1327,60,45,1
Cerro Gordo,5247,276,65,1
Chickasaw,1205,29,28,0
Floyd,1983,81,57,2
Clayton,1636,48,36,3
Fayette,2053,56,31,0
Plymouth,3055,346,277,5
Cherokee,1300,83,69,1
Buena Vista,7262,1735,1580,11
Pocahontas,976,107,51,1
Humboldt,985,59,48,1
Wright,2797,397,295,1
Bremer,2566,110,79,7
Franklin,1319,104,62,0
Butler,1646,66,50,2
Dubuque,14733,929,428,23
Delaware,1540,56,44,1
Webster,5600,355,156,5
Buchanan,2162,63,40,1
Black Hawk,18334,2490,1877,59
Woodbury,17580,3327,3099,44
Ida,720,23,21,0
Sac,1362,66,59,0
Calhoun,1232,61,41,2
Hamilton,2092,200,177,1
Hardin,2003,89,45,0
Grundy,1332,47,27,0
Jackson,1574,56,18,0
Jones,1675,70,55,0
Linn,22856,1377,1110,83
Benton,2295,75,54,1
Tama,2581,483,410,29
Monona,966,78,55,0
Crawford,3104,680,618,3
Carroll,2262,113,91,1
Greene,895,30,23,0
Boone,3017,167,118,1
Story,9407,857,439,5
Marshall,6371,1091,949,19
Clinton,3719,132,69,1
Cedar,1844,95,70,1
Harrison,1177,60,47,0
Shelby,1189,120,107,0
Audubon,534,16,15,1
Guthrie,1116,73,57,4
Johnson,18106,1426,847,8
Dallas,11918,1384,1070,31
Iowa,1972,63,44,1
Polk,60441,7302,5253,184
Poweshiek,1396,112,95,8
Jasper,3458,339,273,17
Scott,16446,1019,598,10
Muscatine,5248,686,559,45
Pottawattamie,11059,817,660,12
Cass,960,27,19,0
Washington,2480,250,218,9
Adair,530,17,12,0
Keokuk,841,23,17,1
Warren,5448,316,229,1
Madison,1538,55,36,2
Mahaska,1518,119,99,17
Marion,2207,80,61,0
Louisa,1528,365,342,13
Mills,2102,47,32,0
Montgomery,852,12,8,2
Adams,303,8,8,0
Henry,1842,93,78,3
Jefferson,1366,62,48,0
Union,1473,38,28,0
Wapello,4423,714,669,31
Clarke,1148,143,116,3
Lucas,566,34,24,4
Monroe,578,51,43,7
Des Moines,3074,100,81,2
Fremont,452,10,6,0
Page,1288,20,20,0
Taylor,692,81,75,0
Ringgold,575,16,12,1
Van Buren,478,21,16,0
Davis,622,42,34,1
Decatur,474,13,9,0
Wayne,358,11,6,0
Appanoose,960,21,17,3
Lee,2130,54,43,2
Pending Investigation,0,31,3,0
