EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,46541,5822,2864,174
Linn,17846,1166,899,82
Woodbury,15620,3125,2658,44
Black Hawk,14092,2005,1201,57
Johnson,13274,972,536,8
Scott,11585,565,400,10
Dubuque,9524,493,251,22
Dallas,9164,1134,715,29
Pottawattamie,8658,664,484,11
Story,6987,638,168,3
Buena Vista,6864,1687,615,11
Marshall,5479,1006,616,18
Warren,4238,227,195,2
Muscatine,4213,601,516,44
Cerro Gordo,4067,83,31,1
Wapello,4043,694,609,29
Webster,3890,143,97,1
Clinton,2950,87,67,1
Jasper,2944,308,213,17
Crawford,2785,658,391,2
Sioux,2748,443,211,0
Des Moines,2561,82,62,2
Wright,2536,361,151,0
Plymouth,2526,283,200,4
Boone,2492,132,83,1
Washington,2144,219,188,9
Pending Investigation,2119,6,1,0
Bremer,2091,85,75,6
Tama,2088,435,353,29
Dickinson,1932,235,104,2
Mills,1867,32,25,0
Hamilton,1827,179,117,0
Benton,1808,55,42,1
Marion,1754,55,35,0
Lee,1749,45,33,1
Carroll,1686,74,56,1
Buchanan,1666,42,31,1
Fayette,1646,30,28,0
Floyd,1624,61,27,2
Hardin,1579,60,24,0
Henry,1556,80,71,3
Iowa,1541,47,34,0
Cedar,1489,70,50,1
Clay,1441,116,74,0
Louisa,1393,358,289,13
Butler,1371,41,30,2
Jones,1306,51,43,0
Clayton,1292,36,31,3
Mahaska,1288,117,90,16
Winneshiek,1284,24,24,0
Allamakee,1223,122,90,4
Sac,1167,58,37,0
Delaware,1158,38,31,1
Jefferson,1153,50,41,0
Madison,1143,35,30,2
Page,1127,20,17,0
Franklin,1111,71,35,0
Jackson,1103,23,13,0
Kossuth,1101,32,14,0
Poweshiek,1098,102,85,8
Union,1093,24,7,0
Hancock,1051,43,31,0
Grundy,1025,27,17,0
O'Brien,1023,80,42,1
Cherokee,960,69,56,0
Harrison,960,48,41,0
Clarke,952,119,83,2
Chickasaw,938,24,18,0
Calhoun,928,35,19,0
Shelby,927,102,61,0
Guthrie,927,64,50,4
Mitchell,853,16,7,0
Humboldt,804,45,35,1
Emmet,796,73,34,0
Appanoose,793,20,17,3
Greene,777,28,19,0
Cass,762,17,16,0
Keokuk,735,19,14,1
Montgomery,732,10,8,2
Pocahontas,730,57,10,1
Palo Alto,726,24,19,0
Monona,721,67,29,0
Winnebago,708,20,12,0
Howard,632,17,10,0
Ida,620,21,18,0
Taylor,616,77,24,0
Lyon,573,38,33,0
Davis,546,36,25,1
Monroe,496,50,43,6
Worth,483,10,8,0
Audubon,449,18,11,1
Lucas,446,29,18,3
Ringgold,432,12,8,0
Decatur,415,9,8,0
Adair,412,14,11,0
Van Buren,380,18,12,0
Fremont,355,6,2,0
Osceola,344,49,45,0
Wayne,295,7,3,0
Adams,245,8,5,0
