EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,92617,10759,8205,210
Linn,36073,2477,2020,89
Scott,26367,1793,1325,15
Johnson,26255,2156,1641,21
Black Hawk,25682,3223,2612,66
Woodbury,22329,3778,3422,53
Dubuque,21503,1749,1180,31
Story,19628,1197,935,15
Dallas,18194,1949,1514,35
Pottawattamie,15996,1389,1041,29
Marshall,8806,1471,1155,27
Warren,8593,595,405,2
Cerro Gordo,8433,669,435,18
Buena Vista,8038,1801,1743,12
Muscatine,7144,877,739,48
Webster,7075,867,635,8
Pending Investigation,6324,6,0,0
Clinton,6277,445,178,4
Wapello,6101,942,816,36
Jasper,5143,489,389,28
Des Moines,4804,210,111,2
Sioux,4457,663,533,3
Boone,4267,276,183,3
Plymouth,4242,489,377,12
Dickinson,4030,385,332,4
Crawford,3800,742,685,3
Bremer,3750,235,127,7
Marion,3747,192,155,0
Benton,3607,162,104,1
Carroll,3534,207,166,2
Tama,3427,561,481,29
Wright,3409,485,418,1
Lee,3287,135,57,5
Washington,3274,307,275,10
Buchanan,3088,139,71,1
Mills,2834,94,57,1
Henry,2822,143,96,4
Fayette,2807,94,65,0
Iowa,2802,98,66,1
Jackson,2801,165,94,1
Floyd,2783,171,131,3
Hardin,2716,187,122,0
Clay,2705,206,159,1
Jones,2696,136,95,2
Hamilton,2678,255,241,1
Cedar,2583,136,102,1
Delaware,2543,128,99,1
Winneshiek,2492,104,78,1
Madison,2433,130,79,2
Butler,2361,133,114,2
Clayton,2348,114,93,3
Union,2270,82,54,1
Poweshiek,2228,160,119,8
Mahaska,2218,144,117,17
Kossuth,2193,99,64,0
Allamakee,2153,160,136,4
Page,2073,101,80,0
Jefferson,2043,88,66,0
O'Brien,2036,146,111,5
Mitchell,1977,81,68,0
Louisa,1914,378,356,14
Grundy,1912,85,54,1
Hancock,1891,125,115,2
Franklin,1872,258,211,12
Guthrie,1867,140,108,5
Cass,1790,89,57,1
Cherokee,1786,110,100,1
Winnebago,1784,108,59,0
Sac,1776,87,74,0
Chickasaw,1715,62,53,0
Shelby,1715,192,174,1
Harrison,1684,114,92,1
Calhoun,1633,91,78,2
Appanoose,1616,53,44,3
Emmet,1609,195,139,4
Clarke,1590,208,147,3
Palo Alto,1537,98,62,0
Montgomery,1420,62,47,4
Humboldt,1364,127,90,1
Howard,1334,55,42,0
Greene,1301,42,37,0
Pocahontas,1236,120,108,2
Monona,1199,93,82,0
Worth,1173,68,43,0
Lyon,1142,124,107,2
Keokuk,1140,41,23,1
Adair,1094,38,20,0
Ida,938,33,25,0
Taylor,921,100,90,0
Lucas,912,73,34,4
Monroe,871,75,53,8
Davis,869,62,44,2
Van Buren,785,39,22,1
Audubon,755,30,19,1
Ringgold,747,24,20,1
Fremont,740,45,19,0
Osceola,671,86,71,0
Decatur,633,28,23,0
Wayne,531,21,14,1
Adams,437,17,16,0
