EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Adair,0,1,0,0
Appanoose,0,2,0,2
Boone,0,6,0,0
Carroll,0,1,0,0
Clarke,0,2,0,0
Dallas,0,45,0,0
Davis,0,0,0,0
Decatur,0,0,0,0
Greene,0,1,0,0
Guthrie,0,4,0,0
Jasper,0,36,0,0
Lucas,0,0,0,0
Madison,0,3,0,1
Mahaska,0,8,0,0
Marion,0,4,0,0
Marshall,0,155,0,0
Monroe,0,0,0,0
Polk,0,333,0,13
Poweshiek,0,10,0,1
Ringgold,0,0,0,0
Story,0,18,0,0
Tama,0,187,0,6
Union,0,1,0,0
Warren,0,18,0,0
Wayne,0,0,0,0
Butler,0,1,0,0
Cerro Gordo,0,14,0,0
Chickasaw,0,3,0,0
Floyd,0,0,0,0
Franklin,0,1,0,0
Hancock,0,3,0,0
Hardin,0,2,0,0
Kossuth,0,1,0,0
Mitchell,0,2,0,0
Winnebago,0,2,0,0
Worth,0,1,0,0
Wright,0,1,0,0
Buena Vista,0,2,0,0
Calhoun,0,0,0,0
Cherokee,0,0,0,0
Clay,0,3,0,0
Dickinson,0,1,0,0
Emmet,0,0,0,0
Hamilton,0,2,0,0
Humboldt,0,0,0,0
Ida,0,0,0,0
Lyon,0,5,0,0
Monona,0,6,0,0
O'Brien,0,3,0,0
Osceola,0,3,0,0
Palo Alto,0,0,0,0
Plymouth,0,8,0,0
Pocahontas,0,0,0,0
Sac,0,0,0,0
Sioux,0,7,0,0
Webster,0,3,0,0
Woodbury,0,37,0,0
Adams,0,0,0,0
Audubon,0,1,0,0
Cass,0,1,0,0
Crawford,0,6,1,1
Fremont,0,0,0,0
Harrison,0,14,0,0
Mills,0,2,0,0
Montgomery,0,1,0,0
Page,0,4,0,0
Pottawattamie,0,18,0,1
Shelby,0,9,0,0
Taylor,0,1,0,0
Cedar,0,26,0,0
Clinton,0,41,0,0
Des Moines,0,11,0,0
Henry,0,27,0,1
Iowa,0,11,0,0
Jackson,0,4,0,0
Jefferson,0,4,0,0
Johnson,0,285,0,3
Keokuk,0,3,0,0
Lee,0,3,0,0
Louisa,0,206,0,2
Muscatine,0,207,0,4
Scott,0,159,0,3
Van Buren,0,8,0,0
Wapello,0,6,0,0
Washington,0,118,0,5
Allamakee,0,36,0,3
Benton,0,23,0,1
Black Hawk,0,192,0,1
Bremer,0,26,0,0
Buchanan,0,8,0,0
Clayton,0,7,0,1
Delaware,0,2,0,0
Dubuque,0,44,0,1
Fayette,0,6,0,0
Grundy,0,4,0,0
Howard,0,4,0,0
Jones,0,14,0,0
Linn,0,395,0,27
Winneshiek,0,6,0,0
Pending Investigation,0,0,0,0
