EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Adair,190,8,3,0
Appanoose,329,13,3,3
Boone,1444,55,25,0
Carroll,548,9,7,0
Clarke,365,34,12,0
Dallas,4410,865,526,15
Davis,293,20,10,0
Decatur,194,0,0,0
Greene,308,13,14,0
Guthrie,411,43,29,3
Jasper,1793,257,190,16
Lucas,179,6,1,0
Madison,452,25,11,1
Mahaska,684,85,18,7
Marion,808,30,19,0
Marshall,3324,872,456,11
Monroe,246,33,12,4
Polk,21510,3815,1501,109
Poweshiek,554,86,69,8
Ringgold,131,4,0,0
Story,2220,96,69,1
Tama,1440,397,223,23
Union,352,7,1,0
Warren,1774,111,74,0
Wayne,106,1,1,0
Butler,495,15,12,0
Cerro Gordo,2270,22,15,1
Chickasaw,329,8,7,0
Floyd,697,18,10,1
Franklin,527,8,5,0
Hancock,428,13,4,0
Hardin,470,13,9,0
Kossuth,341,7,2,0
Mitchell,323,4,4,0
Winnebago,319,10,7,0
Worth,268,3,3,0
Wright,1070,124,15,0
Buena Vista,1782,247,39,0
Calhoun,261,3,1,0
Cherokee,370,18,8,0
Clay,330,10,9,0
Dickinson,290,9,6,0
Emmet,243,7,3,0
Hamilton,940,26,9,0
Humboldt,280,13,7,0
Ida,249,13,7,0
Lyon,255,19,18,0
Monona,323,24,13,0
O'Brien,387,24,14,0
Osceola,175,32,26,0
Palo Alto,145,3,1,0
Plymouth,994,118,71,1
Pocahontas,200,4,2,0
Sac,420,13,4,0
Sioux,946,204,97,0
Webster,1358,27,10,1
Woodbury,10458,2638,1288,24
Adams,95,5,1,0
Audubon,205,12,9,1
Cass,340,11,1,0
Crawford,1772,486,267,2
Fremont,125,4,2,0
Harrison,386,19,17,0
Mills,1127,16,11,0
Montgomery,236,6,5,0
Page,497,10,9,0
Pottawattamie,2784,215,122,8
Shelby,280,31,24,0
Taylor,230,39,1,0
Cedar,784,46,40,1
Clinton,1374,60,55,1
Des Moines,817,56,31,1
Henry,645,64,43,1
Iowa,638,33,30,0
Jackson,490,12,8,0
Jefferson,360,18,10,0
Johnson,6487,604,339,7
Keokuk,336,14,11,0
Lee,567,23,17,0
Louisa,1019,336,213,7
Muscatine,2881,545,356,40
Scott,5801,340,287,9
Van Buren,158,10,8,0
Wapello,2157,511,157,4
Washington,1330,184,137,8
Allamakee,745,118,86,4
Benton,865,37,31,1
Black Hawk,8530,1690,970,40
Bremer,747,67,54,6
Buchanan,645,32,24,0
Clayton,588,30,24,3
Delaware,542,15,12,0
Dubuque,4808,323,147,16
Fayette,713,26,25,0
Grundy,414,19,12,0
Howard,297,12,10,0
Jones,668,36,34,0
Linn,8379,936,760,75
Winneshiek,664,23,19,0
Pending Investigation,453,3,1,0
