EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,108089,13316,9639,225
Linn,41111,2976,2410,94
Johnson,31647,3843,1942,26
Scott,29822,2211,1645,21
Black Hawk,28734,3788,2948,74
Story,24407,2363,1132,16
Woodbury,24400,4131,3606,56
Dubuque,24029,2031,1535,36
Dallas,20956,2380,1783,39
Pottawattamie,17562,1630,1340,34
Webster,10184,1006,633,8
Warren,10042,778,534,5
Cerro Gordo,9486,824,566,20
Marshall,9475,1639,1385,32
Buena Vista,8327,1826,1773,12
Pending Investigation,7866,19,1,0
Muscatine,7846,962,782,51
Clinton,7702,827,325,10
Wapello,6778,1084,904,49
Des Moines,6698,567,139,5
Jasper,5954,586,432,30
Sioux,5562,894,594,3
Marion,5148,481,206,0
Plymouth,5014,741,435,18
Boone,4845,344,232,4
Lee,4666,414,94,5
Dickinson,4398,424,367,6
Carroll,4265,387,197,2
Bremer,4180,299,187,7
Crawford,4100,832,715,3
Benton,4065,200,145,1
Wright,3770,519,431,1
Tama,3710,622,513,29
Mahaska,3654,218,146,18
Washington,3616,336,298,11
Henry,3524,279,110,4
Buchanan,3492,174,110,1
Fayette,3223,138,81,1
Floyd,3208,215,171,3
Jackson,3125,208,140,1
Winneshiek,3113,217,113,3
Hamilton,3103,279,231,2
Mills,3074,128,84,1
Iowa,3039,113,89,1
Hardin,3020,230,166,1
Clay,3019,236,171,3
Jones,3015,170,130,2
Delaware,3015,216,153,3
Cedar,2908,155,121,1
Madison,2799,164,106,2
Poweshiek,2762,184,155,8
Clayton,2686,180,141,3
Butler,2678,204,156,2
Kossuth,2525,121,79,0
Union,2524,93,68,3
Winnebago,2399,161,78,8
Allamakee,2358,174,147,4
Jefferson,2324,117,77,0
O'Brien,2313,198,127,7
Page,2233,112,108,0
Grundy,2212,128,73,1
Mitchell,2211,108,76,0
Franklin,2135,295,245,17
Hancock,2127,155,126,2
Guthrie,2113,173,126,5
Louisa,2096,397,362,14
Cass,2041,112,99,2
Sac,1980,114,82,0
Chickasaw,1976,108,80,0
Cherokee,1976,140,123,2
Harrison,1972,147,117,1
Calhoun,1937,126,87,2
Appanoose,1920,84,61,3
Shelby,1870,215,205,1
Clarke,1840,239,184,3
Humboldt,1801,153,89,2
Emmet,1790,221,181,8
Palo Alto,1706,113,79,0
Howard,1560,133,54,2
Montgomery,1555,76,61,5
Greene,1482,54,38,0
Pocahontas,1395,130,110,2
Monona,1349,107,92,1
Worth,1316,79,62,0
Lyon,1300,150,129,2
Keokuk,1267,60,29,1
Adair,1264,51,21,1
Lucas,1139,95,43,5
Decatur,1121,43,24,0
Ida,1091,40,29,0
Monroe,1039,106,59,8
Taylor,1027,113,102,1
Davis,1009,83,48,2
Van Buren,952,100,33,1
Ringgold,854,32,27,1
Audubon,849,40,27,1
Fremont,843,59,35,0
Osceola,750,99,79,0
Wayne,726,50,29,2
Adams,495,22,17,0
