EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,183336,29290,18314,315
Linn,80351,12474,5171,150
Scott,57010,9329,4395,66
Johnson,55111,8623,5705,35
Black Hawk,48823,9624,5345,124
Woodbury,42607,9507,6994,109
Dubuque,41742,8269,4937,88
Story,38526,5929,3919,19
Dallas,36030,5592,3335,54
Pottawattamie,31831,5265,3224,61
Warren,18327,2337,1196,9
Cerro Gordo,16533,2985,1289,37
Webster,16008,3121,1774,27
Marshall,14791,3119,1939,40
Clinton,14612,2813,1415,37
Des Moines,14447,2510,1316,15
Muscatine,14411,2489,1348,62
Jasper,11657,1924,1039,37
Buena Vista,11281,2794,2224,14
Sioux,11170,3360,2339,22
Wapello,11126,2242,1488,70
Lee,10530,1779,904,14
Marion,10030,1778,1023,17
Plymouth,9503,2491,1586,36
Boone,8761,1186,694,10
Benton,8756,1460,547,12
Carroll,8223,1794,1082,15
Bremer,8014,1620,642,12
Washington,7981,1189,620,12
Pending Investigation,7616,502,1,0
Henry,7475,1616,1026,7
Dickinson,7239,1182,712,9
Jones,7190,2064,427,9
Mahaska,6951,1120,650,26
Crawford,6595,1644,1329,15
Buchanan,6467,998,426,7
Winneshiek,6413,826,518,9
Jackson,6107,1272,579,8
Cedar,6059,912,420,13
Tama,6033,1391,872,39
Fayette,6032,887,357,8
Wright,5845,1089,714,4
Poweshiek,5761,858,469,12
Iowa,5680,809,375,11
Hardin,5667,974,449,10
Delaware,5621,1279,726,20
Clay,5563,960,507,4
Mills,5473,894,364,6
Floyd,5358,842,476,13
Kossuth,5189,864,451,3
Hamilton,5048,886,501,6
Jefferson,4925,554,220,1
Madison,4879,599,349,4
Butler,4773,830,442,3
Clayton,4704,920,406,4
Union,4656,612,259,6
O'Brien,4578,1143,607,26
Page,4351,1038,429,3
Harrison,4348,952,618,26
Winnebago,4328,813,448,23
Cass,4204,680,448,18
Allamakee,4012,664,347,9
Calhoun,4004,929,353,7
Appanoose,3990,666,227,5
Hancock,3950,742,332,6
Cherokee,3938,689,385,4
Grundy,3933,712,289,10
Mitchell,3911,662,242,4
Guthrie,3850,666,366,15
Sac,3838,720,382,7
Louisa,3793,755,495,16
Chickasaw,3663,703,534,2
Shelby,3516,684,436,3
Franklin,3498,641,392,19
Humboldt,3339,616,317,4
Emmet,3338,657,396,23
Palo Alto,3134,568,305,3
Clarke,3109,446,326,4
Lyon,3047,878,522,8
Greene,2957,446,182,0
Howard,2896,461,255,9
Montgomery,2782,395,202,10
Keokuk,2684,473,148,5
Pocahontas,2572,485,216,2
Monona,2569,355,237,2
Adair,2466,378,153,5
Worth,2412,300,136,0
Lucas,2390,291,190,6
Decatur,2260,282,146,0
Ida,2153,412,187,8
Monroe,2092,392,240,12
Davis,2062,389,167,4
Fremont,1843,321,196,2
Van Buren,1816,310,165,4
Taylor,1800,394,227,2
Osceola,1711,467,275,0
Audubon,1709,270,138,1
Ringgold,1624,153,93,2
Wayne,1544,268,128,6
Adams,1052,144,73,1
