EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,160281,20685,16247,290
Linn,66111,6630,4292,134
Scott,48237,5223,3332,43
Johnson,47752,6234,5239,31
Black Hawk,42678,6429,4555,102
Woodbury,38593,7676,5913,100
Dubuque,37095,5828,3719,59
Story,34396,4251,3558,18
Dallas,31370,3766,2891,47
Pottawattamie,27691,3556,2546,45
Warren,15705,1425,990,7
Webster,14436,2043,1443,15
Cerro Gordo,13914,1601,1097,27
Marshall,13275,2243,1790,36
Clinton,12336,1634,1185,28
Des Moines,12314,1638,895,11
Muscatine,12145,1598,1115,58
Buena Vista,10490,2355,2049,12
Jasper,10102,1304,880,34
Sioux,9957,2654,1883,17
Wapello,9852,1652,1413,62
Lee,8853,1089,686,12
Marion,8615,1141,937,11
Plymouth,8410,1836,1248,31
Boone,7801,797,560,9
Carroll,7319,1260,759,13
Benton,7204,724,364,3
Washington,6653,725,516,12
Bremer,6512,781,520,9
Henry,6462,1176,838,5
Dickinson,6450,844,570,9
Mahaska,6223,786,463,25
Crawford,6146,1411,1139,15
Pending Investigation,5696,40,0,0
Winneshiek,5580,543,384,9
Buchanan,5558,552,315,5
Tama,5396,1047,755,38
Wright,5220,802,620,1
Jackson,5173,761,405,3
Cedar,5147,542,279,7
Jones,5147,574,319,4
Fayette,5105,445,255,4
Poweshiek,4926,527,372,11
Delaware,4900,877,544,14
Iowa,4884,476,248,10
Hardin,4812,549,321,7
Clay,4808,595,372,4
Mills,4704,473,224,3
Floyd,4580,483,412,11
Kossuth,4464,519,343,0
Hamilton,4448,504,446,5
Madison,4334,396,273,3
Clayton,4096,557,360,3
Butler,4047,435,350,3
O'Brien,3961,819,455,14
Union,3960,292,231,5
Harrison,3880,740,350,17
Cass,3748,479,306,3
Winnebago,3733,539,329,19
Jefferson,3714,281,151,1
Page,3579,441,356,0
Allamakee,3482,430,266,9
Cherokee,3441,446,302,2
Grundy,3365,373,240,6
Sac,3340,431,291,4
Mitchell,3333,322,202,1
Guthrie,3320,427,282,15
Appanoose,3311,281,157,3
Louisa,3268,562,433,15
Hancock,3229,410,270,6
Calhoun,3175,347,267,4
Chickasaw,3067,392,353,1
Shelby,3048,426,359,2
Franklin,2956,411,347,18
Humboldt,2921,395,255,3
Emmet,2913,469,316,21
Clarke,2832,369,267,3
Palo Alto,2666,353,246,2
Lyon,2603,598,427,8
Greene,2575,210,136,0
Howard,2523,293,190,9
Montgomery,2432,211,157,7
Monona,2325,270,185,2
Pocahontas,2161,265,178,2
Keokuk,2148,213,126,1
Adair,2116,221,77,1
Lucas,2082,218,155,6
Worth,2051,160,114,0
Decatur,2001,174,74,0
Ida,1884,247,147,2
Monroe,1827,280,156,12
Davis,1680,205,131,4
Fremont,1600,223,149,2
Taylor,1584,271,191,2
Van Buren,1532,201,122,2
Audubon,1513,191,104,1
Ringgold,1436,104,81,2
Osceola,1432,318,196,0
Wayne,1391,161,104,3
Adams,869,87,50,1
