EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,95733,11043,8504,211
Linn,36928,2569,2122,89
Scott,27044,1867,1394,16
Johnson,26966,2241,1701,21
Black Hawk,26286,3326,2684,67
Woodbury,22844,3830,3465,54
Dubuque,22110,1820,1250,31
Story,21437,1412,1092,15
Dallas,18789,1999,1571,35
Pottawattamie,16309,1428,1097,30
Marshall,8929,1515,1227,27
Warren,8910,605,432,3
Cerro Gordo,8630,691,474,19
Buena Vista,8100,1806,1749,12
Webster,7695,899,643,8
Muscatine,7285,892,744,48
Pending Investigation,6654,0,0,0
Clinton,6569,542,196,4
Wapello,6228,963,834,38
Jasper,5298,501,399,28
Des Moines,5075,273,118,2
Sioux,4848,700,547,3
Boone,4386,295,201,3
Plymouth,4363,523,387,13
Dickinson,4105,392,343,4
Marion,3910,211,159,0
Bremer,3867,245,138,7
Crawford,3847,757,688,3
Benton,3695,173,114,1
Carroll,3640,223,167,2
Lee,3600,168,65,5
Tama,3483,562,485,29
Wright,3469,498,424,1
Washington,3333,311,279,10
Buchanan,3170,149,78,1
Henry,2939,169,98,4
Fayette,2877,105,68,0
Floyd,2875,179,148,3
Mills,2864,99,61,1
Jackson,2863,171,107,1
Iowa,2842,100,69,1
Clay,2795,219,161,1
Jones,2768,138,104,2
Hardin,2755,193,130,0
Hamilton,2732,264,249,1
Winneshiek,2672,113,84,1
Cedar,2642,137,104,1
Delaware,2641,143,111,1
Madison,2511,137,86,2
Clayton,2430,123,94,3
Butler,2426,141,120,2
Union,2321,88,56,3
Poweshiek,2288,163,126,8
Mahaska,2278,150,117,17
Kossuth,2264,106,72,0
Allamakee,2197,163,140,4
Jefferson,2115,95,68,0
Page,2100,102,95,0
O'Brien,2089,150,112,5
Mitchell,2015,83,69,0
Winnebago,1991,118,64,0
Grundy,1959,92,59,1
Louisa,1946,378,357,14
Hancock,1937,129,118,2
Franklin,1920,271,218,15
Guthrie,1918,148,112,5
Cass,1848,95,75,2
Cherokee,1830,114,102,1
Sac,1814,90,74,0
Chickasaw,1756,68,59,0
Shelby,1744,193,180,1
Harrison,1727,118,98,1
Calhoun,1686,98,79,2
Appanoose,1675,58,44,3
Clarke,1645,212,152,3
Emmet,1637,200,145,5
Palo Alto,1572,104,63,0
Montgomery,1451,64,53,4
Humboldt,1412,135,97,2
Howard,1369,67,43,0
Greene,1333,42,38,0
Pocahontas,1265,122,108,2
Monona,1231,93,82,1
Worth,1197,71,49,0
Lyon,1190,130,113,2
Keokuk,1173,43,23,1
Adair,1135,40,20,0
Ida,1026,34,26,0
Lucas,953,78,35,4
Taylor,942,104,91,0
Davis,900,69,46,2
Monroe,894,80,55,8
Van Buren,808,42,22,1
Decatur,775,31,24,0
Ringgold,771,25,20,1
Fremont,771,46,21,0
Audubon,767,30,21,1
Osceola,690,89,74,0
Wayne,558,26,18,2
Adams,446,17,16,0
