EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,145567,17623,15014,281
Linn,58257,4884,3690,122
Johnson,43703,5566,4928,30
Scott,42644,3851,2724,33
Black Hawk,38906,5079,4245,96
Woodbury,35495,6628,4912,85
Dubuque,33708,4451,2807,52
Story,32236,3791,3257,17
Dallas,28621,3227,2649,43
Pottawattamie,24547,2813,2089,43
Warren,14160,1111,927,6
Webster,13451,1638,1208,14
Cerro Gordo,12615,1215,984,23
Marshall,12254,1895,1725,36
Clinton,11054,1322,1038,25
Muscatine,10896,1270,1012,57
Des Moines,10484,1121,738,9
Buena Vista,10004,2183,1924,12
Wapello,9098,1456,1337,62
Jasper,9090,994,732,34
Sioux,9025,2233,1323,11
Lee,7877,835,588,9
Marion,7785,899,812,10
Plymouth,7640,1485,1021,24
Boone,7141,648,459,8
Carroll,6591,992,621,7
Benton,6295,471,286,1
Bremer,5982,595,457,7
Washington,5934,587,431,11
Dickinson,5902,667,476,7
Henry,5835,951,647,5
Crawford,5782,1279,978,12
Mahaska,5619,573,365,22
Buchanan,5015,380,238,3
Tama,4953,881,682,36
Winneshiek,4916,417,321,9
Wright,4885,675,561,1
Fayette,4665,321,193,2
Pending Investigation,4650,6,0,0
Jones,4533,380,241,3
Jackson,4532,496,298,3
Iowa,4485,362,183,2
Cedar,4478,328,220,5
Delaware,4423,637,492,8
Poweshiek,4422,405,297,11
Clay,4317,463,283,4
Hardin,4301,411,279,5
Mills,4280,313,168,1
Floyd,4264,408,360,11
Hamilton,4125,425,358,3
Kossuth,4039,407,225,0
Madison,3977,330,203,2
Butler,3745,333,304,2
Clayton,3618,336,284,3
Union,3585,203,175,3
O'Brien,3468,542,297,9
Harrison,3426,533,190,7
Winnebago,3345,398,252,16
Cass,3301,267,212,2
Page,3246,329,245,0
Jefferson,3207,182,131,1
Cherokee,3186,348,200,2
Allamakee,3182,308,241,8
Grundy,3098,271,201,4
Sac,3084,349,207,2
Mitchell,3044,216,175,0
Guthrie,3035,356,221,14
Appanoose,2955,191,133,3
Louisa,2932,480,408,15
Hancock,2902,264,212,4
Calhoun,2899,252,214,3
Chickasaw,2853,318,299,1
Franklin,2762,365,331,18
Shelby,2718,330,290,1
Humboldt,2602,271,211,3
Clarke,2579,299,247,3
Emmet,2556,379,244,14
Palo Alto,2443,274,159,1
Greene,2367,162,84,0
Lyon,2349,498,245,7
Howard,2326,234,173,8
Montgomery,2175,146,118,5
Monona,2131,220,147,1
Pocahontas,1953,198,148,2
Keokuk,1916,135,94,1
Lucas,1872,179,141,6
Worth,1867,124,101,0
Adair,1803,118,62,1
Decatur,1776,119,56,0
Ida,1708,173,98,2
Monroe,1635,230,138,11
Davis,1487,151,114,4
Fremont,1453,176,82,1
Taylor,1452,212,132,2
Audubon,1365,126,56,1
Van Buren,1343,147,107,2
Ringgold,1338,80,56,2
Osceola,1261,236,134,0
Wayne,1257,110,92,3
Adams,772,60,32,0
