EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,148368,18008,15320,282
Linn,59723,5059,3810,126
Johnson,44571,5649,4985,30
Scott,43773,4043,2851,34
Black Hawk,39625,5210,4326,96
Woodbury,36270,6836,5163,89
Dubuque,34486,4701,3019,52
Story,32638,3861,3338,17
Dallas,29161,3296,2702,43
Pottawattamie,25301,2964,2181,44
Warren,14466,1152,939,6
Webster,13722,1712,1236,14
Cerro Gordo,12861,1254,1013,23
Marshall,12454,1929,1736,36
Clinton,11327,1358,1070,25
Muscatine,11172,1344,1033,58
Des Moines,10856,1214,756,9
Buena Vista,10108,2202,1948,12
Jasper,9278,1020,775,34
Wapello,9263,1475,1371,62
Sioux,9217,2298,1457,12
Lee,8071,875,610,9
Marion,7976,930,850,10
Plymouth,7786,1541,1077,25
Boone,7258,679,488,8
Carroll,6714,1027,641,8
Benton,6483,504,301,1
Bremer,6093,615,469,8
Washington,6057,610,447,11
Dickinson,5986,684,497,7
Henry,5948,979,670,5
Crawford,5875,1311,1022,12
Mahaska,5755,618,395,22
Buchanan,5106,396,258,3
Tama,5043,902,696,37
Winneshiek,5025,437,346,9
Wright,4948,689,573,1
Pending Investigation,4906,5,0,0
Fayette,4768,341,207,2
Jackson,4684,533,324,3
Jones,4646,411,259,3
Cedar,4632,385,240,5
Iowa,4563,380,195,6
Poweshiek,4561,430,307,11
Delaware,4518,685,517,8
Clay,4435,486,302,4
Hardin,4388,428,289,5
Mills,4373,338,175,1
Floyd,4320,415,373,11
Hamilton,4200,446,390,3
Kossuth,4131,426,254,0
Madison,4064,343,212,2
Butler,3800,344,317,2
Clayton,3680,351,297,3
Union,3645,210,185,4
O'Brien,3562,580,326,11
Harrison,3539,582,217,8
Winnebago,3443,437,277,16
Cass,3393,319,224,2
Page,3322,347,266,0
Jefferson,3277,191,134,1
Allamakee,3254,330,244,8
Cherokee,3235,366,226,2
Grundy,3160,282,218,4
Sac,3125,364,238,3
Guthrie,3091,370,232,14
Mitchell,3081,230,185,0
Appanoose,3026,202,134,3
Louisa,2988,491,411,15
Calhoun,2960,266,224,4
Hancock,2955,281,225,4
Chickasaw,2894,324,308,1
Franklin,2786,373,333,18
Shelby,2781,344,304,1
Humboldt,2664,293,221,3
Emmet,2643,399,259,14
Clarke,2637,313,250,3
Palo Alto,2492,290,176,1
Greene,2414,173,98,0
Lyon,2402,516,282,7
Howard,2365,249,177,9
Montgomery,2214,155,137,5
Monona,2182,228,157,1
Pocahontas,1994,209,153,2
Keokuk,1945,140,104,1
Lucas,1927,187,148,6
Worth,1903,127,104,0
Adair,1894,136,65,1
Decatur,1831,129,62,0
Ida,1738,177,110,2
Monroe,1694,244,144,11
Davis,1530,155,118,4
Fremont,1477,178,101,1
Taylor,1472,222,150,2
Van Buren,1388,158,108,2
Audubon,1380,129,69,1
Ringgold,1351,82,62,2
Wayne,1302,112,94,3
Osceola,1295,248,150,0
Adams,799,67,36,0
