EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,88702,10324,7626,207
Linn,34750,2389,1827,88
Scott,25457,1723,1190,14
Johnson,25399,2096,1536,19
Black Hawk,24785,3128,2503,66
Woodbury,21697,3721,3337,52
Dubuque,20777,1679,1028,31
Dallas,17453,1888,1433,35
Story,16468,1166,892,14
Pottawattamie,15412,1325,947,26
Marshall,8492,1445,1092,26
Warren,8162,564,348,1
Cerro Gordo,8159,628,355,17
Buena Vista,7927,1794,1732,12
Webster,6918,805,495,7
Muscatine,6866,848,734,48
Clinton,6045,400,151,3
Pending Investigation,6017,6,1,0
Wapello,5936,902,773,33
Jasper,4941,478,372,26
Des Moines,4538,180,102,2
Sioux,4313,635,517,3
Plymouth,4111,462,354,9
Boone,4094,259,174,3
Dickinson,3941,381,304,4
Crawford,3673,728,681,3
Bremer,3591,226,113,7
Marion,3541,173,137,0
Benton,3500,157,101,1
Carroll,3400,192,163,1
Wright,3293,472,409,1
Tama,3282,552,463,29
Washington,3162,298,271,10
Lee,3116,115,54,3
Buchanan,2972,127,64,1
Mills,2766,89,52,0
Iowa,2713,97,63,1
Henry,2710,125,90,4
Jackson,2707,156,75,1
Fayette,2691,83,62,0
Floyd,2664,155,96,2
Hardin,2634,184,102,0
Hamilton,2612,246,235,1
Clay,2598,190,151,1
Jones,2597,130,83,2
Cedar,2503,133,98,1
Delaware,2436,114,87,1
Winneshiek,2358,97,60,1
Madison,2330,121,64,2
Butler,2278,121,104,2
Clayton,2258,104,83,3
Union,2188,77,42,1
Poweshiek,2123,159,110,8
Mahaska,2112,139,111,17
Allamakee,2080,155,137,4
Kossuth,2059,91,51,0
Jefferson,1966,84,64,0
O'Brien,1960,139,101,2
Page,1955,94,70,0
Mitchell,1915,78,67,0
Grundy,1855,79,50,1
Louisa,1850,378,353,14
Hancock,1842,122,102,2
Franklin,1800,241,185,10
Guthrie,1788,132,97,5
Sac,1727,85,69,0
Cherokee,1718,108,93,1
Winnebago,1655,84,50,0
Cass,1653,74,43,1
Chickasaw,1653,54,49,0
Shelby,1643,184,155,1
Harrison,1628,109,82,1
Calhoun,1574,83,73,2
Emmet,1570,192,121,4
Clarke,1539,201,138,3
Appanoose,1514,49,36,3
Palo Alto,1470,85,55,0
Montgomery,1379,59,35,4
Humboldt,1311,113,77,1
Howard,1288,49,37,0
Greene,1254,42,36,0
Pocahontas,1199,115,106,2
Monona,1176,91,79,0
Worth,1130,66,31,0
Keokuk,1097,36,22,1
Lyon,1088,114,99,2
Adair,982,30,19,0
Ida,904,29,24,0
Taylor,898,98,88,0
Lucas,860,69,32,4
Monroe,844,74,48,7
Davis,832,57,42,2
Van Buren,745,37,21,1
Ringgold,729,22,20,1
Audubon,722,28,17,1
Fremont,712,42,17,0
Osceola,652,83,71,0
Decatur,615,23,16,0
Wayne,500,20,12,1
Adams,429,16,10,0
