EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,111615,13768,10122,227
Linn,42274,3064,2537,94
Johnson,33452,4329,2060,26
Scott,30899,2303,1726,21
Black Hawk,29747,3906,3048,76
Story,25704,2742,1227,16
Woodbury,25026,4237,3665,56
Dubuque,24714,2110,1656,36
Dallas,21597,2439,1860,38
Pottawattamie,18040,1695,1422,34
Webster,10427,1056,652,9
Warren,10355,814,556,6
Cerro Gordo,9751,862,592,20
Marshall,9717,1687,1421,32
Buena Vista,8427,1841,1777,12
Pending Investigation,8280,46,0,0
Muscatine,8036,983,802,52
Clinton,8028,892,390,13
Des Moines,7140,596,170,5
Wapello,6958,1108,962,51
Jasper,6197,605,451,30
Sioux,5729,942,629,3
Marion,5448,547,217,2
Plymouth,5301,810,441,18
Boone,4969,361,257,4
Lee,4966,466,110,6
Carroll,4547,450,218,3
Dickinson,4501,436,370,6
Bremer,4352,367,220,7
Crawford,4258,861,725,3
Benton,4191,216,151,1
Mahaska,3845,245,158,18
Washington,3845,353,303,11
Wright,3834,523,449,1
Tama,3825,645,523,29
Henry,3782,311,124,4
Buchanan,3611,180,124,1
Fayette,3332,150,85,1
Floyd,3282,227,185,3
Winneshiek,3212,229,115,4
Jackson,3207,223,152,2
Hamilton,3174,287,242,2
Delaware,3174,244,180,3
Mills,3151,138,89,1
Jones,3127,181,135,2
Iowa,3119,122,96,1
Hardin,3089,242,179,1
Clay,3079,241,187,3
Cedar,3007,163,129,1
Madison,2878,168,122,2
Poweshiek,2862,192,165,8
Butler,2765,217,179,2
Clayton,2761,187,160,3
Union,2607,94,73,3
Kossuth,2598,123,84,0
Winnebago,2453,167,85,10
Allamakee,2417,185,152,5
Jefferson,2389,120,84,0
O'Brien,2378,214,133,8
Mitchell,2311,125,78,0
Grundy,2286,135,79,1
Page,2279,119,109,0
Franklin,2196,304,256,17
Hancock,2182,160,135,2
Guthrie,2167,174,135,5
Louisa,2143,399,363,14
Cass,2091,116,105,2
Sac,2090,123,86,0
Cherokee,2041,147,128,2
Chickasaw,2030,115,83,0
Harrison,2020,152,131,2
Appanoose,2018,90,69,3
Calhoun,2001,131,93,2
Shelby,1952,223,210,1
Clarke,1891,244,192,3
Humboldt,1847,153,95,2
Emmet,1835,225,191,8
Palo Alto,1740,119,82,0
Howard,1611,142,70,3
Montgomery,1611,82,68,5
Greene,1542,60,41,0
Pocahontas,1419,135,112,2
Monona,1375,108,92,1
Worth,1370,82,67,0
Lyon,1343,161,133,2
Keokuk,1310,70,33,1
Adair,1294,49,30,1
Lucas,1201,97,60,5
Decatur,1179,48,24,0
Ida,1160,47,29,0
Monroe,1101,119,65,8
Davis,1044,87,57,3
Taylor,1041,114,102,1
Van Buren,987,106,35,1
Audubon,879,39,27,1
Ringgold,875,31,27,1
Fremont,869,61,41,0
Osceola,764,99,84,0
Wayne,757,58,34,2
Adams,511,23,17,0
