EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,193834,32808,19749,327
Linn,84551,13832,6042,164
Scott,60901,10791,5046,81
Johnson,57779,9352,6015,36
Black Hawk,51460,10724,6030,132
Woodbury,44094,10089,7515,120
Dubuque,43652,9059,5577,91
Story,41144,6680,4131,20
Dallas,38016,6218,3601,57
Pottawattamie,33858,6081,3457,67
Warren,19442,2717,1341,10
Cerro Gordo,17422,3412,1518,44
Webster,16673,3494,1952,32
Clinton,15433,3176,1561,39
Marshall,15352,3430,2129,44
Des Moines,15287,2815,1538,18
Muscatine,15162,2787,1502,68
Jasper,12264,2114,1210,42
Wapello,11766,2495,1555,71
Sioux,11731,3633,2570,25
Buena Vista,11639,2987,2307,14
Lee,11107,1969,1041,16
Marion,10647,2011,1103,19
Plymouth,9889,2682,1754,39
Boone,9290,1335,760,11
Benton,9265,1656,663,16
Carroll,8598,1951,1209,21
Bremer,8496,1908,743,12
Washington,8337,1374,694,14
Pending Investigation,8169,623,2,0
Henry,7821,1797,1139,7
Dickinson,7581,1338,804,10
Jones,7497,2273,530,13
Mahaska,7290,1248,728,27
Buchanan,6840,1148,502,10
Crawford,6780,1729,1376,15
Winneshiek,6774,941,543,11
Fayette,6433,1014,418,9
Cedar,6430,1048,504,13
Jackson,6397,1419,726,12
Tama,6301,1521,966,40
Poweshiek,6098,976,502,13
Wright,6087,1205,774,6
Hardin,5999,1117,508,10
Iowa,5934,921,433,12
Clay,5901,1123,569,4
Delaware,5888,1398,821,21
Mills,5760,1012,442,7
Floyd,5642,1016,480,14
Kossuth,5474,1013,498,6
Hamilton,5368,1072,505,7
Jefferson,5210,678,265,2
Madison,5127,671,372,4
Butler,5013,964,453,6
Clayton,4952,1066,523,5
Union,4912,747,283,6
O'Brien,4838,1257,740,30
Harrison,4568,1049,698,28
Page,4531,1112,446,4
Winnebago,4524,901,504,23
Cass,4465,797,497,21
Allamakee,4213,765,396,11
Appanoose,4191,766,261,10
Hancock,4177,841,387,7
Calhoun,4170,1040,362,7
Cherokee,4145,803,429,4
Grundy,4142,836,343,11
Mitchell,4103,770,299,4
Guthrie,4065,731,410,15
Sac,3999,821,411,7
Louisa,3985,838,537,16
Chickasaw,3860,823,667,4
Shelby,3683,747,439,9
Franklin,3658,713,398,21
Emmet,3496,745,440,24
Humboldt,3495,751,374,5
Palo Alto,3292,626,335,4
Lyon,3246,1000,569,8
Clarke,3233,476,359,4
Greene,3094,514,201,0
Howard,3070,536,269,9
Montgomery,2915,447,203,10
Keokuk,2864,569,181,7
Pocahontas,2689,552,244,2
Monona,2682,418,260,2
Adair,2588,425,201,8
Worth,2574,351,154,0
Lucas,2503,320,205,6
Decatur,2366,313,169,0
Ida,2252,465,225,11
Davis,2183,448,192,5
Monroe,2172,437,264,12
Fremont,1925,353,219,3
Van Buren,1924,352,194,4
Taylor,1880,452,258,3
Audubon,1795,293,166,2
Osceola,1794,512,313,1
Ringgold,1705,201,98,2
Wayne,1618,294,142,6
Adams,1092,162,84,2
