EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,85661,10002,7197,206
Linn,33286,2250,1774,87
Johnson,24555,2017,1466,16
Black Hawk,24210,3077,2419,63
Scott,24198,1643,1045,14
Woodbury,21311,3690,3302,51
Dubuque,20260,1619,879,31
Dallas,16878,1833,1361,35
Pottawattamie,14938,1274,886,25
Story,14834,1139,859,14
Marshall,8286,1419,1075,25
Cerro Gordo,7914,594,294,17
Warren,7864,546,320,1
Buena Vista,7853,1790,1729,12
Webster,6778,772,425,7
Muscatine,6683,840,724,48
Pending Investigation,5827,3,0,0
Clinton,5748,356,132,3
Wapello,5738,872,768,33
Jasper,4751,464,354,26
Des Moines,4334,153,97,2
Sioux,4158,609,500,3
Plymouth,4019,450,341,8
Boone,3931,241,168,2
Dickinson,3832,378,289,4
Crawford,3624,725,679,3
Bremer,3445,199,106,7
Benton,3362,146,100,1
Marion,3344,162,131,0
Carroll,3305,184,163,1
Wright,3224,451,398,1
Tama,3207,543,454,29
Washington,3086,292,268,10
Lee,2970,106,52,3
Buchanan,2874,123,62,1
Mills,2700,86,47,0
Iowa,2639,94,62,1
Henry,2634,119,88,3
Jackson,2634,148,55,1
Fayette,2623,81,59,0
Hamilton,2567,243,222,1
Floyd,2566,137,93,2
Hardin,2559,172,92,0
Jones,2535,127,75,2
Clay,2516,174,148,1
Cedar,2419,126,92,1
Delaware,2336,97,82,1
Winneshiek,2270,90,60,1
Butler,2221,119,101,2
Madison,2215,111,61,2
Clayton,2191,102,78,3
Union,2108,74,37,1
Mahaska,2053,138,109,17
Allamakee,2041,154,137,4
Poweshiek,2036,152,108,8
Kossuth,1988,83,44,0
O'Brien,1887,133,97,1
Jefferson,1879,79,64,0
Page,1877,83,67,0
Mitchell,1864,78,67,0
Louisa,1822,380,351,14
Grundy,1807,76,47,1
Hancock,1792,121,96,2
Franklin,1749,232,165,8
Guthrie,1734,129,93,5
Sac,1690,82,69,0
Cherokee,1673,103,88,1
Chickasaw,1623,54,47,0
Shelby,1592,176,140,1
Harrison,1577,102,74,0
Calhoun,1547,83,72,2
Winnebago,1538,76,38,0
Emmet,1511,186,115,2
Cass,1502,49,38,1
Clarke,1494,194,136,3
Palo Alto,1433,80,53,0
Appanoose,1423,47,36,3
Humboldt,1272,99,76,1
Howard,1259,49,37,0
Montgomery,1230,51,33,4
Greene,1227,39,33,0
Pocahontas,1186,115,104,1
Monona,1156,91,79,0
Worth,1109,65,24,0
Keokuk,1062,32,21,1
Lyon,1051,108,92,1
Adair,934,23,17,0
Ida,885,29,23,0
Taylor,870,95,88,0
Monroe,814,69,46,7
Lucas,807,55,31,4
Davis,796,53,41,1
Ringgold,717,21,20,1
Van Buren,714,34,21,1
Audubon,709,28,15,1
Fremont,691,36,12,0
Osceola,621,78,68,0
Decatur,607,23,15,0
Wayne,475,19,12,1
Adams,416,16,10,0
