EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Lyon,966,94,75,0
Osceola,585,75,59,0
Dickinson,3613,364,253,4
Emmet,1402,155,79,1
Allamakee,1934,145,124,4
Kossuth,1832,73,33,0
Winneshiek,2073,72,52,1
Howard,1181,47,31,0
Winnebago,1428,69,30,0
Mitchell,1735,76,65,0
Worth,1013,52,18,0
Sioux,3833,568,468,1
O'Brien,1613,113,87,1
Clay,2385,168,128,1
Palo Alto,1349,69,45,0
Hancock,1659,106,77,2
Cerro Gordo,7393,554,197,17
Chickasaw,1463,48,42,0
Floyd,2386,98,70,2
Clayton,2024,84,57,3
Fayette,2438,72,35,0
Plymouth,3796,419,310,8
Cherokee,1591,96,78,1
Buena Vista,7699,1779,1698,12
Pocahontas,1128,112,87,1
Humboldt,1187,83,68,1
Wright,3055,431,380,1
Bremer,3188,170,84,7
Franklin,1615,179,100,3
Butler,2055,100,81,2
Dubuque,18861,1398,580,26
Delaware,1954,80,61,1
Webster,6454,658,293,5
Buchanan,2626,95,51,1
Black Hawk,22560,2898,2143,62
Woodbury,20136,3576,3199,47
Ida,842,28,22,0
Sac,1591,76,63,0
Calhoun,1456,77,68,2
Hamilton,2432,228,215,1
Hardin,2378,139,70,0
Grundy,1655,67,35,1
Jackson,2420,126,29,0
Jones,2268,114,63,1
Linn,30024,1894,1479,87
Benton,3004,118,84,1
Tama,3033,524,433,29
Monona,1087,88,74,0
Crawford,3436,699,666,3
Carroll,3025,172,136,1
Greene,1146,37,29,0
Boone,3664,221,142,2
Story,11713,1061,769,11
Marshall,7698,1327,1018,23
Clinton,5032,254,106,2
Cedar,2239,110,81,1
Harrison,1459,86,65,0
Shelby,1419,139,126,0
Audubon,641,25,15,1
Guthrie,1623,122,77,5
Johnson,22630,1801,1281,14
Dallas,15398,1692,1212,34
Iowa,0,80,52,1
Polk,78659,9186,6195,193
Poweshiek,1763,129,102,8
Jasper,4372,439,324,24
Scott,22077,1504,781,11
Muscatine,6246,779,684,46
Pottawattamie,13735,1080,764,20
Cass,1264,36,31,0
Washington,2904,281,249,10
Adair,863,20,16,0
Keokuk,996,27,20,1
Warren,7124,483,269,1
Madison,2013,87,44,2
Mahaska,1885,133,103,17
Marion,3019,140,97,0
Louisa,1750,374,347,14
Mills,2564,72,37,0
Montgomery,1139,40,22,2
Adams,390,14,9,0
Henry,2445,107,82,3
Jefferson,1688,72,59,0
Union,1954,66,29,1
Wapello,5310,811,724,31
Clarke,1375,161,124,3
Lucas,714,40,27,4
Monroe,744,66,45,7
Des Moines,3915,132,87,2
Fremont,608,27,7,0
Page,1680,65,33,0
Taylor,820,94,81,0
Ringgold,681,21,17,1
Van Buren,616,24,18,1
Davis,740,48,38,1
Decatur,563,17,11,0
Wayne,433,14,10,1
Appanoose,1307,36,31,3
Lee,2631,80,49,2
Pending Investigation,0,9,0,0
