EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Adair,173,6,3,0
Appanoose,289,8,3,3
Boone,1350,53,23,0
Carroll,493,8,7,0
Clarke,339,29,9,0
Dallas,4127,832,505,14
Davis,136,17,10,0
Decatur,187,0,0,0
Greene,293,13,14,0
Guthrie,375,42,29,3
Jasper,1723,254,189,16
Lucas,163,4,1,0
Madison,414,22,11,1
Mahaska,531,51,18,4
Marion,743,28,18,0
Marshall,3225,857,448,10
Monroe,219,33,8,3
Polk,19650,3584,1459,106
Poweshiek,509,85,66,8
Ringgold,120,2,0,0
Story,1901,89,68,1
Tama,1354,385,218,23
Union,316,5,1,0
Warren,1623,102,64,0
Wayne,98,1,1,0
Butler,419,15,12,0
Cerro Gordo,2156,20,14,1
Chickasaw,314,8,6,0
Floyd,661,15,8,1
Franklin,480,7,5,0
Hancock,397,11,4,0
Hardin,443,13,9,0
Kossuth,316,7,2,0
Mitchell,310,5,4,0
Winnebago,303,10,7,0
Worth,255,3,3,0
Wright,949,87,9,0
Buena Vista,1562,212,29,0
Calhoun,241,2,1,0
Cherokee,342,14,8,0
Clay,320,10,9,0
Dickinson,274,8,6,0
Emmet,228,7,1,0
Hamilton,863,15,9,0
Humboldt,257,10,7,0
Ida,218,8,5,0
Lyon,238,19,18,0
Monona,290,20,13,0
O'Brien,357,24,13,0
Osceola,164,30,24,0
Palo Alto,140,3,1,0
Plymouth,886,102,68,0
Pocahontas,171,3,2,0
Sac,361,13,4,0
Sioux,880,194,96,0
Webster,1258,25,10,1
Woodbury,9685,2514,1276,23
Adams,82,4,0,0
Audubon,189,11,9,1
Cass,307,10,1,0
Crawford,1598,460,249,2
Fremont,116,4,2,0
Harrison,364,18,17,0
Mills,705,14,11,0
Montgomery,218,5,5,0
Page,472,10,9,0
Pottawattamie,2602,202,106,5
Shelby,263,28,23,0
Taylor,160,11,1,0
Cedar,757,44,40,1
Clinton,1290,61,52,1
Des Moines,765,54,31,1
Henry,594,57,41,1
Iowa,560,32,28,0
Jackson,443,11,7,0
Jefferson,304,14,10,0
Johnson,6174,592,328,7
Keokuk,276,13,10,0
Lee,513,20,17,0
Louisa,998,330,211,7
Muscatine,2793,541,355,38
Scott,5307,329,283,9
Van Buren,139,8,8,0
Wapello,1806,478,156,3
Washington,1270,179,136,8
Allamakee,711,118,85,4
Benton,791,37,31,1
Black Hawk,8043,1666,957,38
Bremer,647,66,53,5
Buchanan,602,31,23,0
Clayton,531,30,24,3
Delaware,475,14,12,0
Dubuque,4295,309,145,16
Fayette,669,26,25,0
Grundy,377,20,12,0
Howard,286,12,10,0
Jones,617,36,33,0
Linn,7685,921,767,75
Winneshiek,626,21,18,0
Pending Investigation,148,9,1,0
