EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Polk,157383,19937,16145,289
Linn,64736,6173,4226,133
Scott,47374,4979,3282,43
Johnson,47124,6070,5216,31
Black Hawk,41954,6068,4530,102
Woodbury,38176,7495,5823,99
Dubuque,36570,5584,3653,58
Story,34043,4150,3530,18
Dallas,30877,3616,2871,47
Pottawattamie,27157,3406,2504,45
Warren,15415,1339,988,7
Webster,14336,1994,1420,15
Cerro Gordo,13735,1520,1086,27
Marshall,13098,2151,1784,36
Clinton,12119,1582,1161,28
Muscatine,11983,1553,1102,58
Des Moines,11978,1527,864,11
Buena Vista,10414,2310,2033,12
Jasper,9913,1228,869,34
Sioux,9823,2582,1853,17
Wapello,9697,1602,1407,62
Lee,8645,1027,677,12
Marion,8470,1083,931,11
Plymouth,8253,1750,1232,31
Boone,7656,759,545,9
Carroll,7182,1220,726,13
Benton,7071,671,356,2
Washington,6584,708,503,12
Bremer,6422,732,513,9
Dickinson,6366,808,562,9
Henry,6352,1142,830,5
Mahaska,6131,745,459,24
Crawford,6106,1395,1124,14
Pending Investigation,5536,19,0,0
Winneshiek,5463,522,376,9
Buchanan,5449,505,310,5
Tama,5312,1016,752,38
Wright,5156,774,614,1
Cedar,5068,517,274,7
Jackson,5060,705,393,3
Fayette,5035,414,250,4
Jones,5007,522,312,4
Poweshiek,4842,491,367,11
Delaware,4840,836,539,13
Iowa,4807,451,240,9
Clay,4744,563,365,4
Hardin,4735,510,316,7
Mills,4627,431,218,3
Floyd,4522,466,412,11
Hamilton,4400,490,445,5
Kossuth,4392,501,332,0
Madison,4273,377,269,3
Clayton,4009,503,346,3
Butler,3999,410,347,3
Union,3884,268,232,5
O'Brien,3839,755,440,14
Harrison,3795,703,330,16
Winnebago,3693,523,321,19
Cass,3656,436,304,3
Jefferson,3631,263,147,1
Page,3528,422,339,0
Allamakee,3440,410,261,9
Cherokee,3389,427,293,2
Grundy,3319,348,238,6
Sac,3300,413,285,4
Guthrie,3298,421,273,15
Mitchell,3275,299,201,1
Appanoose,3246,255,151,3
Louisa,3216,547,427,15
Hancock,3177,375,268,6
Calhoun,3144,331,263,4
Chickasaw,3028,377,353,1
Shelby,3006,409,343,2
Franklin,2910,398,347,18
Emmet,2873,458,311,21
Humboldt,2861,368,251,3
Clarke,2803,360,266,3
Palo Alto,2617,334,237,2
Lyon,2563,581,410,8
Greene,2547,196,125,0
Howard,2496,287,187,9
Montgomery,2342,192,155,7
Monona,2289,256,181,2
Pocahontas,2138,250,175,2
Keokuk,2107,184,125,1
Adair,2064,200,77,1
Lucas,2062,213,154,6
Worth,2027,154,113,0
Decatur,1970,166,72,0
Ida,1857,225,145,2
Monroe,1807,274,155,12
Davis,1649,192,129,4
Fremont,1580,217,140,2
Taylor,1557,261,187,2
Van Buren,1499,191,121,2
Audubon,1490,174,101,1
Ringgold,1417,100,73,2
Osceola,1409,308,193,0
Wayne,1376,143,100,3
Adams,851,84,47,1
