EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Lyon,859,78,57,0
Osceola,538,71,50,0
Dickinson,3304,344,231,3
Emmet,1245,120,73,0
Allamakee,1756,142,120,4
Kossuth,1640,71,32,0
Winneshiek,1890,58,44,1
Howard,1062,42,24,0
Winnebago,1266,60,26,0
Mitchell,1540,68,44,0
Worth,891,46,10,0
Sioux,3510,536,436,0
O'Brien,1510,107,79,1
Clay,2205,161,110,1
Palo Alto,1279,62,45,0
Hancock,1499,84,58,2
Cerro Gordo,6549,453,107,13
Chickasaw,1374,41,33,0
Floyd,2205,94,66,2
Clayton,1846,61,45,3
Fayette,2277,65,31,0
Plymouth,3468,381,287,6
Cherokee,1509,89,74,1
Buena Vista,7509,1758,1668,12
Pocahontas,1068,110,58,1
Humboldt,1102,70,62,1
Wright,2966,417,352,1
Bremer,2949,140,79,7
Franklin,1488,145,74,1
Butler,1894,84,65,2
Dubuque,17422,1217,481,23
Delaware,1764,66,58,1
Webster,6148,566,197,5
Buchanan,2413,76,44,1
Black Hawk,20743,2707,1951,61
Woodbury,19095,3483,3151,46
Ida,787,25,21,0
Sac,1510,75,60,0
Calhoun,1377,70,58,2
Hamilton,2305,212,201,1
Hardin,2195,109,55,0
Grundy,1514,58,31,0
Jackson,2048,97,25,0
Jones,2024,98,58,1
Linn,26668,1613,1268,87
Benton,2673,94,70,1
Tama,2838,510,417,29
Monona,1024,81,66,0
Crawford,3285,689,651,3
Carroll,2662,135,115,1
Greene,1060,37,29,0
Boone,3384,189,131,1
Story,10747,950,628,9
Marshall,7048,1198,980,21
Clinton,4395,179,83,2
Cedar,2089,103,71,1
Harrison,1334,71,52,0
Shelby,1305,125,122,0
Audubon,594,21,15,1
Guthrie,1432,107,62,5
Johnson,20764,1639,1021,10
Dallas,14010,1571,1110,34
Iowa,2187,66,47,1
Polk,71505,8497,5660,189
Poweshiek,1559,114,100,8
Jasper,3991,413,287,17
Scott,19724,1319,649,11
Muscatine,5837,733,632,45
Pottawattamie,12375,925,704,15
Cass,1101,30,28,0
Washington,2732,268,232,9
Adair,730,20,16,0
Keokuk,925,24,19,1
Warren,6440,417,239,1
Madison,1790,74,39,2
Mahaska,1723,129,101,17
Marion,2671,105,76,0
Louisa,1665,371,343,13
Mills,2321,60,32,0
Montgomery,1006,21,16,2
Adams,358,12,8,0
Henry,2198,100,78,3
Jefferson,1534,67,50,0
Union,1741,56,29,1
Wapello,4755,752,681,31
Clarke,1269,152,119,3
Lucas,656,38,27,4
Monroe,674,61,43,7
Des Moines,3502,115,83,2
Fremont,518,14,6,0
Page,1428,32,20,0
Taylor,751,81,79,0
Ringgold,626,17,14,1
Van Buren,544,22,18,1
Davis,698,46,36,1
Decatur,515,16,11,0
Wayne,394,11,10,1
Appanoose,1161,34,19,3
Lee,2372,62,45,2
Pending Investigation,0,17,1,0
